,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
9013,Lewis Watson,the peaks (feat. Kimberly Anne),0.267,0.953,1.0,-4.899,0.0,0.096,0.00211,0.0,0.283,0.568,84.989,267307.0,4.0
9014,Phoebe Bridgers,Killer,0.617,0.739,4.0,-6.747,0.0,0.0327,0.000515,0.000707,0.344,0.467,117.832,254502.0,4.0
9015,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,0.375,0.948,7.0,-6.893,1.0,0.0881,0.00318,0.302,0.216,0.218,143.009,306415.0,4.0
9016,Stevan,Timee,0.329,0.676,9.0,-9.036,0.0,0.0324,0.0366,0.0,0.18,0.529,78.217,273733.0,4.0
9017,The Haunt,All Went Black,0.453,0.776,4.0,-6.999,1.0,0.0777,0.0146,0.199,0.725,0.692,106.197,193200.0,4.0
9018,Crumb,Ghostride,0.489,0.9,2.0,-6.857,1.0,0.0575,0.00664,0.0458,0.276,0.694,134.384,201267.0,4.0
9019,Rainbow Kitten Surprise,American Hero,0.247,0.963,4.0,-6.539,0.0,0.103,0.00249,0.0241,0.0589,0.572,176.364,225227.0,4.0
9020,Still Woozy,Wolfcat,0.423,0.966,5.0,-6.569,1.0,0.0806,0.000477,0.821,0.974,0.54,104.178,222933.0,4.0
9021,Sure Sure,Lie Lie Lie,0.485,0.943,2.0,-6.942,1.0,0.0505,0.000976,0.127,0.0829,0.497,109.657,153507.0,4.0
9022,Matt Maeson,Me and My Friends Are Lonely,0.259,0.903,2.0,-7.351,1.0,0.206,0.0122,2.2e-05,0.0938,0.309,150.807,284933.0,4.0
9023,Set Mo,Near,0.496,0.507,7.0,-8.784,1.0,0.119,0.364,0.764,0.0798,0.521,81.84,199649.0,4.0
9024,The Unlikely Candidates,Novocaine,0.442,0.442,5.0,-11.886,1.0,0.0466,0.196,0.793,0.185,0.222,84.673,153508.0,4.0
9025,Twenty One Pilots,Chlorine (Mexico City),0.254,0.715,0.0,-7.636,1.0,0.0356,0.111,0.468,0.113,0.444,158.715,179274.0,4.0
9026,Sunset Front,Feast of Crows,0.328,0.689,4.0,-6.367,1.0,0.0343,0.239,0.609,0.167,0.399,143.089,247361.0,4.0
9027,Dovydas,I Want to Fly Away.,0.822,0.544,5.0,-10.077,1.0,0.0358,0.389,0.165,0.108,0.826,121.968,162663.0,4.0
9028,Def Leppard,Only After Dark - Revised Version,0.338,0.34,9.0,-12.049,0.0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830.0,4.0
9029,Def Leppard,Action - Revised Version,0.564,0.932,11.0,-10.068,1.0,0.0554,0.013,0.169,0.349,0.619,112.937,146250.0,4.0
9030,Def Leppard,I Wanna Touch U,0.381,0.734,2.0,-8.917,1.0,0.0933,0.0797,0.0469,0.173,0.565,96.614,254068.0,4.0
9031,Def Leppard,Pour Some Sugar On Me,0.24,0.546,2.0,-10.026,1.0,0.0548,0.0898,0.00648,0.0898,0.429,181.373,388667.0,4.0
9032,Def Leppard,Comin' Under Fire,0.366,0.56,11.0,-10.361,0.0,0.0633,0.647,0.00703,0.18,0.361,155.42,388467.0,3.0
9033,Def Leppard,On Through The Night,0.516,0.535,7.0,-10.464,1.0,0.0256,0.429,0.000124,0.13,0.665,98.574,124200.0,3.0
9034,Def Leppard,Bringin' On The Heartbreak,0.703,0.492,4.0,-10.085,1.0,0.0349,0.644,0.0,0.265,0.593,119.034,166520.0,4.0
9035,Def Leppard,Answer To The Master,0.603,0.689,0.0,-10.729,1.0,0.0304,0.0239,3.27e-06,0.33,0.761,99.088,206440.0,4.0
9036,Def Leppard,It Don't Matter,0.229,0.83,4.0,-7.591,1.0,0.139,0.343,0.0,0.0712,0.423,216.304,172693.0,3.0
9037,Def Leppard,Wasted,0.727,0.934,2.0,-8.373,1.0,0.0359,0.383,0.0685,0.0965,0.969,125.275,189187.0,4.0
9038,Def Leppard,Rocks Off,0.482,0.719,9.0,-8.794,1.0,0.0558,0.0146,0.13,0.155,0.909,87.743,159707.0,4.0
9039,Def Leppard,It Could Be You,0.657,0.825,0.0,-8.94,1.0,0.098,0.219,0.845,0.354,0.582,126.817,137667.0,4.0
9040,Def Leppard,When The Walls Came Tumbling Down,0.671,0.725,2.0,-10.065,1.0,0.065,0.296,0.00022,0.0889,0.956,85.27,140400.0,4.0
9041,Vansire,Star Catcher,0.249,0.834,0.0,-8.21,1.0,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107.0,4.0
9042,Vansire,About the World,0.745,0.362,8.0,-9.89,1.0,0.0401,0.42,0.00807,0.128,0.124,93.951,212439.0,4.0
9043,Vansire,Love You Too,0.371,0.509,7.0,-7.55,1.0,0.0289,0.639,0.0,0.134,0.284,105.03,237865.0,3.0
9044,Vansire,Bridges for the Young,0.532,0.832,11.0,-5.958,0.0,0.122,0.0986,9.22e-05,0.657,0.771,176.155,176853.0,4.0
9045,Vansire,Metamodernity,0.47,0.809,8.0,-6.74,1.0,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240.0,4.0
9046,Led Zeppelin,Stairway to Heaven - Remaster,0.625,0.285,1.0,-16.686,0.0,0.0537,0.438,0.00279,0.192,0.357,140.02,176761.0,4.0
9047,Led Zeppelin,Immigrant Song - Remaster,0.816,0.255,6.0,-10.016,0.0,0.0416,0.774,0.00684,0.114,0.323,89.922,155528.0,4.0
9048,Led Zeppelin,Heartbreaker - Remaster,0.828,0.724,9.0,-7.217,1.0,0.113,0.045,0.0618,0.132,0.694,96.2,317800.0,4.0
9049,Led Zeppelin,Dazed and Confused - Remaster,0.396,0.589,11.0,-8.121,1.0,0.0613,0.23,0.0,0.156,0.438,157.554,177743.0,4.0
9050,Led Zeppelin,You Shook Me - Remaster,0.54,0.897,10.0,-4.803,0.0,0.0595,0.00733,0.0,0.23,0.35,120.025,241973.0,4.0
9051,The Rolling Stones,If You Need Me,0.502,0.987,6.0,-3.046,1.0,0.0969,0.000858,0.0,0.432,0.215,119.983,245013.0,4.0
9052,The Rolling Stones,Under The Boardwalk,0.723,0.667,9.0,-5.793,0.0,0.0313,0.349,5.01e-06,0.135,0.619,75.026,160093.0,4.0
9053,The Rolling Stones,It's All Over Now - Mono Version,0.685,0.773,0.0,-7.202,1.0,0.0841,0.266,0.0393,0.0782,0.711,126.017,266920.0,4.0
9054,The Rolling Stones,Time Is On My Side - Mono Version / Organ Intro,0.511,0.815,7.0,-3.14,1.0,0.144,0.0491,0.0,0.0826,0.586,154.514,215307.0,4.0
9055,The Rolling Stones,Walking The Dog,0.443,0.737,0.0,-4.509,1.0,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227.0,4.0
9056,The Rolling Stones,Little By Little - Mono Version,0.561,0.724,2.0,-7.771,1.0,0.0264,0.000355,0.0,0.387,0.275,102.015,200503.0,4.0
9057,The Rolling Stones,I Just Want To Make Love To You - Mono Version,0.606,0.944,10.0,-4.934,1.0,0.0378,0.00419,0.00085,0.104,0.668,138.022,243828.0,4.0
9058,The Rolling Stones,Route 66,0.457,0.709,7.0,-7.957,1.0,0.0357,0.00479,0.0023,0.456,0.337,131.9,332445.0,4.0
9059,Lynyrd Skynyrd,Free Bird,0.408,0.834,7.0,-5.631,1.0,0.0452,0.000239,0.123,0.289,0.297,157.938,205309.0,4.0
9060,Misty Mtn,Float On,0.626,0.678,6.0,-7.136,1.0,0.0294,0.248,0.0019,0.0808,0.77,128.035,223467.0,4.0
9061,JR JR,Pull You Close,0.488,0.766,7.0,-7.881,1.0,0.0393,0.00473,0.00127,0.205,0.47,132.808,257618.0,4.0
9062,I DONT KNOW HOW BUT THEY FOUND ME,Social Climb,0.429,0.923,0.0,-5.106,1.0,0.043,0.00814,0.337,0.612,0.787,173.087,216533.0,4.0
9063,Tame Impala,"New Person, Same Old Mistakes",0.695,0.5,7.0,-7.39,1.0,0.0478,0.0184,6.67e-06,0.247,0.393,90.019,246027.0,4.0
9064,Banes World,You Say I'm in Love,0.71,0.479,9.0,-5.277,0.0,0.0356,0.00355,0.00172,0.0622,0.909,109.988,114176.0,4.0
9065,HOMESHAKE,Every Single Thing,0.271,0.714,7.0,-5.124,1.0,0.0329,0.392,0.0,0.115,0.239,94.158,202347.0,3.0
9066,Unknown Mortal Orchestra,Necessary Evil,0.506,0.899,11.0,-4.793,0.0,0.0364,0.0287,0.28,0.2,0.475,150.27,300507.0,4.0
9067,Nicholas Megalis,Who Am I? / Hello from My Head,0.274,0.92,6.0,-4.096,1.0,0.0489,0.0303,0.000412,0.115,0.0397,154.016,189440.0,4.0
9068,Artifex Pereo,Fool's Errands,0.665,0.913,1.0,-2.301,1.0,0.0461,0.000148,0.412,0.384,0.439,100.004,249600.0,4.0
9069,I The Mighty,Psychomachia,0.794,0.879,9.0,-4.896,0.0,0.0451,0.0349,0.0032,0.296,0.962,135.018,215309.0,4.0
9070,Spoon,The Way We Get By,0.565,0.598,11.0,-7.265,0.0,0.0339,0.0147,2.56e-05,0.103,0.36,137.002,196049.0,4.0
9071,Tame Impala,Half Full Glass Of Wine,0.494,0.673,0.0,-5.46,1.0,0.0514,0.203,0.0,0.0914,0.415,65.101,186748.0,4.0
9072,The Fratellis,Chelsea Dagger,0.465,0.949,0.0,-3.159,0.0,0.0473,0.000111,3.01e-06,0.325,0.689,148.914,159008.0,4.0
9073,Courtney Barnett,Avant Gardener,0.398,0.818,9.0,-3.944,0.0,0.18,0.00878,1.36e-06,0.03,0.699,184.346,191647.0,4.0
9074,Ivy Mono,Festival Grrrl,0.477,0.789,9.0,-3.001,1.0,0.129,0.337,0.0,0.0619,0.672,150.232,222087.0,4.0
9075,Two Door Cinema Club,Dirty Air,0.654,0.611,2.0,-10.45,1.0,0.119,0.0337,0.000178,0.405,0.786,85.387,235000.0,4.0
9076,Overslept,Anhedonia,0.617,0.826,11.0,-4.93,1.0,0.0351,0.444,0.0,0.179,0.852,105.059,185143.0,4.0
9077,Valleyheart,Friends in The Foyer,0.612,0.834,3.0,-4.749,0.0,0.15,0.266,0.0,0.37,0.87,133.99,204983.0,4.0
9078,Les Gold,Silver Platters,0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0,4.0
9079,Overslept,Rally,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,158040.0,4.0
9080,The Cavves,Venture,0.833,0.539,11.0,-7.399,0.0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520.0,4.0
9081,Moontower,Lay With Me,0.409,0.678,9.0,-7.731,1.0,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842.0,4.0
9082,HalfNoise,Who Could You Be,0.405,0.505,5.0,-7.75,1.0,0.0458,0.592,0.0,0.121,0.318,164.971,262600.0,4.0
9083,Neutral Milk Hotel,In the Aeroplane Over the Sea,0.854,0.868,0.0,-3.455,1.0,0.154,0.24,0.00204,0.152,0.631,115.99,192000.0,4.0
9084,Interpol,Rest My Chemistry,0.357,0.549,11.0,-7.843,0.0,0.0698,0.000798,0.00485,0.22,0.531,130.749,244573.0,4.0
9085,System Of A Down,Hypnotize,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,269373.0,4.0
9086,Doctor P,Flying Spaghetti Monster,0.55,0.726,2.0,-8.51,1.0,0.0516,0.146,0.00608,0.428,0.37,92.697,307493.0,4.0
9087,Airways,White Noise Boys,0.456,0.826,8.0,-7.611,1.0,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,201173.0,4.0
9088,Arrested Youth,The News,0.43,0.771,5.0,-7.176,1.0,0.0375,0.0876,0.0239,0.121,0.772,201.001,145893.0,4.0
9089,Des Rocs,"Maybe, I",0.817,0.471,9.0,-13.301,1.0,0.0335,0.0529,0.224,0.106,0.962,89.551,173954.0,4.0
9090,The Pale White,Let You Down,0.542,0.507,1.0,-6.974,0.0,0.0269,0.469,4.87e-05,0.215,0.318,144.883,187345.0,4.0
9091,Des Rocs,The Past Has Passed Away,0.768,0.852,4.0,-6.215,1.0,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240.0,4.0
9092,Roman Lewis,I'm a Fool for You,0.57,0.75,10.0,-7.193,0.0,0.0383,0.0177,0.00247,0.197,0.578,140.063,212701.0,4.0
9093,Beck,Loser,0.711,0.382,8.0,-10.146,1.0,0.04,0.625,0.0,0.241,0.62,128.023,175000.0,4.0
9094,New Dialogue,Are You Like Me,0.591,0.797,2.0,-4.675,0.0,0.0297,0.00462,1.3e-06,0.137,0.351,104.014,229667.0,4.0
9095,Roman Lewis,Ways,0.492,0.601,2.0,-8.844,0.0,0.0431,0.0176,0.0,0.065,0.362,110.017,221827.0,4.0
9096,"Tyler, The Creator",EARFQUAKE,0.791,0.696,11.0,-5.521,1.0,0.115,0.0171,0.0,0.081,0.57,118.991,170617.0,4.0
9097,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,0.541,0.77,2.0,-6.03,1.0,0.0298,0.0426,1.18e-06,0.218,0.24,101.066,260280.0,4.0
9098,Post Malone,Wow.,0.672,0.588,1.0,-9.573,1.0,0.133,0.619,0.241,0.0992,0.204,169.033,174358.0,4.0
9099,88rising,Midsummer Madness,0.509,0.817,10.0,-5.472,0.0,0.0502,0.000439,5.56e-06,0.0947,0.597,155.199,237573.0,4.0
9100,Rex Orange County,Television / So Far So Good,0.739,0.459,11.0,-14.42,0.0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320.0,4.0
9101,Bad Bunny,Chambea,0.584,0.478,10.0,-6.93,0.0,0.0355,0.627,0.203,0.127,0.489,125.035,190070.0,4.0
9102,Foo Fighters,The Sky Is A Neighborhood,0.768,0.661,5.0,-5.362,1.0,0.0553,0.0418,0.00034,0.0947,0.884,140.98,150173.0,4.0
9103,Foo Fighters,The Pretender,0.466,0.658,2.0,-6.753,0.0,0.284,0.0239,5.86e-05,0.274,0.32,189.92,144067.0,4.0
9104,The Guess Who,American Woman,0.623,0.444,11.0,-6.89,0.0,0.032,0.852,3.87e-05,0.346,0.357,75.992,150040.0,4.0
9105,The Smashing Pumpkins,Today - 2011 Remaster,0.459,0.788,9.0,-5.55,0.0,0.0659,0.000898,0.0,0.182,0.667,158.138,202199.0,4.0
9106,Mac DeMarco,Salad Days,0.57,0.639,7.0,-4.749,1.0,0.0386,0.00503,0.00012,0.0866,0.712,91.994,263237.0,4.0
9107,Los Retros,Someone To Spend Time With,0.503,0.907,8.0,-4.278,1.0,0.0546,0.000131,0.00215,0.123,0.453,137.999,207507.0,4.0
9108,Sarah and the Sundays,Ruby Fields,0.563,0.872,9.0,-3.141,1.0,0.403,0.0211,0.884,0.243,0.498,177.926,118652.0,4.0
9109,KISS,I Was Made For Lovin' You,0.492,0.88,9.0,-5.84,0.0,0.193,0.000102,0.0,0.208,0.296,136.934,229920.0,4.0
9110,Gus Dapperton,"Prune, You Talk Funny",0.497,0.616,2.0,-9.27,0.0,0.0815,0.306,0.182,0.123,0.163,106.981,268960.0,4.0
9111,Mother Mother,It's Alright,0.532,0.842,4.0,-5.001,0.0,0.201,0.0241,0.0,0.136,0.221,171.943,161979.0,4.0
9112,Badflower,Promise Me,0.378,0.417,8.0,-8.345,1.0,0.0312,0.198,0.309,0.19,0.279,83.814,171264.0,4.0
9113,Lydia,Let It Cover Me Up,0.636,0.861,2.0,-4.339,1.0,0.0462,0.242,0.0,0.0991,0.628,92.978,184494.0,4.0
9114,Will Jay,Never Been In Love,0.362,0.748,0.0,-5.642,1.0,0.0646,0.102,0.00348,0.663,0.474,130.776,220813.0,1.0
9115,Passion Pit,Love Is Greed,0.662,0.607,9.0,-8.053,1.0,0.0312,0.47,0.354,0.0915,0.904,129.996,213236.0,4.0
9116,Joji,YEAH RIGHT,0.545,0.531,2.0,-9.703,1.0,0.0578,0.0458,0.0567,0.0777,0.384,153.013,243529.0,3.0
9117,Sugarcult,Los Angeles,0.596,0.878,1.0,-7.471,1.0,0.0345,0.112,0.00291,0.0836,0.893,147.986,248159.0,4.0
9118,Men At Work,Down Under,0.56,0.8,11.0,-7.648,0.0,0.0434,0.0243,5.74e-05,0.208,0.837,75.059,198022.0,4.0
9119,Cuco,Feelings,0.45,0.848,4.0,-11.499,0.0,0.0446,0.01,2.52e-06,0.17,0.168,121.093,160209.0,4.0
9120,Jesse,Junkie,0.201,0.736,7.0,-6.497,1.0,0.0892,0.0103,1.98e-06,0.353,0.0399,163.291,216059.0,3.0
9121,Jesse,R.I.P. OFF,0.67,0.637,4.0,-5.403,0.0,0.0599,0.504,1.62e-06,0.324,0.619,139.928,183020.0,4.0
9122,Jesse,Puppy Love,0.755,0.483,11.0,-9.2,0.0,0.0429,0.421,3.67e-05,0.364,0.399,135.684,279515.0,4.0
9123,Coyote Kid,Femme Fatale,0.781,0.431,2.0,-10.375,1.0,0.128,0.172,0.14,0.0823,0.57,142.923,243660.0,4.0
9124,Luc,Glow,0.714,0.133,11.0,-19.39,1.0,0.06,0.861,0.22,0.144,0.208,78.83,287427.0,4.0
9125,Scorpions,Tainted Love,0.535,0.309,7.0,-11.711,1.0,0.0265,0.224,3.23e-05,0.0766,0.0437,76.98,275847.0,4.0
9126,Not the King,To Space,0.501,0.744,9.0,-5.543,1.0,0.0448,0.00568,0.0,0.106,0.512,134.038,205717.0,4.0
9127,"nothing,nowhere.",Black Heart,0.49,0.388,7.0,-10.696,1.0,0.0388,0.763,0.345,0.153,0.128,147.886,223378.0,4.0
9128,Joywave,Content,0.662,0.68,5.0,-8.501,0.0,0.0416,0.119,0.0,0.337,0.582,110.087,247328.0,4.0
9129,Waterparks,Turbulent,0.666,0.876,7.0,-5.047,1.0,0.0557,0.0187,0.0,0.0506,0.251,169.932,164267.0,4.0
9130,Flatsound,My Heart Goes Bum Bum Bum,0.42,0.505,4.0,-7.207,0.0,0.0276,0.538,0.0,0.0742,0.323,149.932,262307.0,4.0
9131,Armors,Portland,0.369,0.467,5.0,-9.018,1.0,0.0274,0.0194,0.46,0.109,0.174,94.473,290147.0,4.0
9132,The Rare Occasions,Mercy Mercy,0.624,0.467,5.0,-9.619,1.0,0.0257,0.0777,0.0,0.21,0.581,79.985,270038.0,4.0
9133,Colliding With Mars,Keia,0.476,0.837,0.0,-8.2,1.0,0.064,0.0235,2.69e-06,0.199,0.594,77.227,108150.0,4.0
9134,The Backseat Lovers,Maple Syrup,0.48,0.837,0.0,-8.026,0.0,0.0879,0.0183,0.0,0.179,0.164,106.99,255701.0,4.0
9135,Freedom Fry,Zombie Love,0.537,0.417,4.0,-7.209,1.0,0.0273,0.695,1.86e-06,0.151,0.256,144.716,221827.0,4.0
9136,Doko,Borrowed Time,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573.0,4.0
9137,Oddnote,Dreams,0.549,0.865,1.0,-3.486,0.0,0.0625,0.000482,0.0,0.0512,0.434,140.017,199840.0,4.0
9138,shinigami,insomnia,0.645,0.851,9.0,-8.621,1.0,0.0443,0.000994,0.0444,0.396,0.743,128.979,286395.0,4.0
9139,Elliot Lee,Dirt,0.752,0.779,0.0,-5.648,0.0,0.0309,0.598,0.0,0.265,0.921,107.991,205512.0,4.0
9140,Lund,Fiction,0.542,0.45,7.0,-9.931,0.0,0.0361,0.558,6.43e-06,0.579,0.626,144.437,153840.0,4.0
9141,Mac DeMarco,All Of Our Yesterdays,0.443,0.382,1.0,-9.924,0.0,0.029,0.779,0.793,0.105,0.0668,131.965,235029.0,4.0
9142,Beck,Ramshackle,0.763,0.622,9.0,-7.899,0.0,0.0562,0.406,0.00227,0.129,0.591,135.044,249475.0,4.0
9143,Poems For Jamiro,Beyond,0.65,0.729,11.0,-4.714,0.0,0.0383,0.369,0.0,0.281,0.765,149.994,197200.0,4.0
9144,Atlas Road Crew,I Want You to Know,0.346,0.414,2.0,-9.942,1.0,0.0308,0.884,0.862,0.117,0.365,119.991,199360.0,4.0
9145,Myles Cameron,Yellow,0.594,0.871,9.0,-4.435,1.0,0.0285,0.007,0.00734,0.0551,0.764,123.984,311129.0,4.0
9146,Lazuli Vane,Snakes,0.464,0.797,0.0,-5.244,1.0,0.0333,0.006,0.000304,0.392,0.547,129.964,213173.0,4.0
9147,Nathan Day,Vertigo,0.48,0.749,11.0,-5.278,0.0,0.0254,0.0604,0.000157,0.195,0.575,97.108,159973.0,4.0
9148,Good Tiger,Salt of the Earth - Acoustic,0.64,0.303,2.0,-16.636,1.0,0.0377,0.877,0.00331,0.0748,0.319,114.903,228846.0,4.0
9149,Cigarettes After Sex,Apocalypse,0.693,0.564,1.0,-3.857,0.0,0.0378,0.399,0.0,0.0409,0.574,185.913,210901.0,3.0
9150,Cavetown,Devil Town,0.754,0.248,4.0,-9.731,0.0,0.0342,0.373,0.00231,0.122,0.198,78.034,281515.0,4.0
9151,Tomtsu,Tongue Tied,0.659,0.684,4.0,-8.657,1.0,0.382,0.335,7.03e-05,0.34,0.648,170.237,197695.0,4.0
9152,Hail Your Highness,Duality,0.743,0.849,3.0,-4.717,0.0,0.161,0.0259,0.0,0.187,0.627,75.02,155880.0,4.0
9153,Chicago,Hard to Say I'm Sorry - 2009 Remaster,0.667,0.763,4.0,-3.755,0.0,0.251,0.26,0.0,0.115,0.514,77.543,163547.0,4.0
9154,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),0.365,0.842,0.0,-5.268,0.0,0.039,0.000974,0.0,0.308,0.749,200.168,220240.0,4.0
9155,The Wrecks,Freaking Out,0.597,0.814,5.0,-3.833,1.0,0.0317,0.0289,9.24e-05,0.0663,0.629,94.006,216360.0,4.0
9156,Destery Smith,I'll Be Waiting for You,0.621,0.705,7.0,-5.104,0.0,0.0451,0.0995,0.000958,0.242,0.597,135.063,231851.0,4.0
9157,The Million,Somebody Better,0.57,0.662,8.0,-3.872,1.0,0.0363,0.0966,0.0,0.161,0.856,94.948,218368.0,4.0
9158,Soft Cell,Tainted Love,0.516,0.85,4.0,-3.909,0.0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717.0,4.0
9159,M83,Feelings,0.449,0.438,10.0,-7.045,0.0,0.0283,0.85,0.00491,0.112,0.283,161.157,186093.0,4.0
9160,KONGOS,Stuck in Time,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,222640.0,4.0
9161,Andrés,High School,0.795,0.322,11.0,-17.072,1.0,0.0858,0.158,0.000265,0.0681,0.679,122.076,229435.0,4.0
9162,Cosmo Sheldrake,Prefusify,0.602,0.881,1.0,-5.875,0.0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587.0,4.0
9163,Gus Dapperton,I Got The Floor,0.695,0.715,6.0,-6.675,0.0,0.0528,0.0568,0.000221,0.0992,0.891,96.997,194409.0,4.0
9164,The Flaming Lips,Do You Realize??,0.598,0.575,0.0,-11.6,0.0,0.0484,0.0776,0.798,0.0925,0.268,106.972,182760.0,4.0
9165,Scarves,Tag!,0.641,0.445,9.0,-6.721,1.0,0.0286,0.213,0.0,0.143,0.327,117.99,260147.0,4.0
9166,David Wirsig,Black Eyes,0.529,0.579,9.0,-6.94,1.0,0.0518,0.0198,3.18e-06,0.103,0.46,76.991,211694.0,4.0
9167,Zedd,Good Thing (with Kehlani),0.431,0.419,6.0,-11.088,0.0,0.0518,0.18,0.859,0.325,0.169,138.56,218800.0,4.0
9168,Kid Jupiter,Rothko,0.639,0.859,8.0,-4.69,1.0,0.0407,0.00409,0.000399,0.124,0.587,122.291,227894.0,4.0
9169,junï,who are you doing this for?,0.699,0.545,10.0,-8.79,0.0,0.0346,0.261,9.23e-05,0.202,0.507,94.027,269973.0,4.0
9170,Sims,Icarus,0.496,0.604,9.0,-7.475,0.0,0.0291,0.498,0.00393,0.128,0.369,152.015,225968.0,4.0
9171,Watsky,All Like Whatever,0.508,0.103,6.0,-21.981,0.0,0.0293,0.918,0.618,0.108,0.196,102.977,270773.0,4.0
9172,The Classic Crime,The Coldest Heart,0.287,0.499,0.0,-11.094,1.0,0.0437,0.464,0.000652,0.102,0.142,176.437,379241.0,4.0
9173,Metric,The Shade,0.638,0.0811,7.0,-22.646,1.0,0.0335,0.879,0.00313,0.314,0.0503,109.154,167240.0,4.0
9174,Sivik,High,0.698,0.575,9.0,-10.372,1.0,0.027,0.0675,1.33e-05,0.106,0.761,114.021,287371.0,4.0
9175,Front Porch Step,Drown,0.414,0.7,5.0,-8.838,1.0,0.0301,0.22,0.000721,0.114,0.37,76.79,308853.0,4.0
9176,I DONT KNOW HOW BUT THEY FOUND ME,Choke,0.551,0.619,9.0,-9.513,1.0,0.0356,0.306,7.56e-05,0.087,0.328,77.01,299786.0,4.0
9177,Breaking Benjamin,The Diary of Jane - Acoustic,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0,4.0
9178,Gorillaz,Feel Good Inc.,0.546,0.445,9.0,-6.503,1.0,0.0268,0.0402,0.000307,0.3,0.143,75.012,258660.0,4.0
9179,Ghost Soul,Pantherland,0.57,0.757,11.0,-4.676,0.0,0.0322,0.00304,7.2e-05,0.108,0.29,82.034,260833.0,4.0
9180,Tame Impala,Let It Happen,0.605,0.691,9.0,-10.57,1.0,0.0337,0.467,0.742,0.441,0.965,123.288,231787.0,4.0
9181,Hey Violet,Better By Myself,0.532,0.915,2.0,-6.175,1.0,0.0537,0.00537,3.32e-05,0.076,0.522,132.012,261134.0,4.0
9182,The Neighbourhood,Yellow Box,0.387,0.976,9.0,-7.449,1.0,0.0614,7.67e-05,0.613,0.528,0.426,160.191,170551.0,4.0
9183,Castlecomer,Leaving,0.575,0.95,2.0,-3.378,1.0,0.0889,0.0884,1.9e-06,0.122,0.596,130.074,195093.0,4.0
9184,The Band CAMINO,Less Than I Do,0.38,0.856,0.0,-5.266,0.0,0.186,0.0247,0.0,0.549,0.495,174.095,196045.0,4.0
9185,Modest Mouse,Willful Suspension Of Disbelief,0.739,0.522,7.0,-12.304,0.0,0.151,0.821,0.00124,0.233,0.619,138.263,146390.0,4.0
9186,Hotel Mira,The Eyes on You,0.545,0.67,9.0,-8.81,1.0,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213.0,4.0
9187,Inspired & the Sleep,"Right Place, Right Time",0.228,0.615,7.0,-5.626,1.0,0.0328,0.0487,0.00293,0.327,0.12,166.035,366067.0,4.0
9188,Beck,Dark Places,0.586,0.786,2.0,-3.768,1.0,0.0484,0.0212,9.35e-05,0.642,0.326,115.959,273013.0,4.0
9189,Pink Floyd,If,0.846,0.363,2.0,-11.565,1.0,0.115,0.0581,0.0988,0.105,0.572,96.005,272973.0,4.0
9190,Pink Floyd,Coming Back to Life,0.646,0.682,7.0,-5.847,1.0,0.0759,0.683,4.84e-06,0.107,0.421,131.895,176732.0,4.0
9191,Pink Floyd,Goodbye Blue Sky,0.638,0.697,8.0,-7.072,1.0,0.0492,0.186,0.0,0.148,0.573,96.182,224907.0,4.0
9192,This Wild Life,Wicked Game,0.567,0.774,11.0,-4.372,0.0,0.0325,0.0786,0.0,0.622,0.852,139.034,195853.0,4.0
9193,Supertramp,Take The Long Way Home - 2010 Remastered,0.608,0.677,8.0,-7.81,0.0,0.0343,0.0633,0.283,0.419,0.428,108.431,203586.0,4.0
9194,Beck,Everlasting Nothing,0.494,0.406,11.0,-10.725,0.0,0.0416,0.607,0.53,0.122,0.219,81.067,191904.0,4.0
9195,Billie Eilish,everything i wanted,0.27,0.931,1.0,-5.016,1.0,0.232,0.0139,0.0,0.218,0.446,124.608,213395.0,4.0
9196,Beck,Chemical,0.52,0.763,9.0,-7.282,0.0,0.0589,0.00333,1.18e-05,0.124,0.219,134.951,323560.0,4.0
